id,sentence,security,reliability,NFR_boolean
comments.json_361,log that this was added,0,0,0
comments.json_362,Returns a  Patient Bean for the patient,0,0,0
comments.json_363,Returns a list of  Allergy Beans for the patient,0,0,0
comments.json_364,Returns a list of  Family Member Beans for the patient,0,0,0
comments.json_365,Returns a list of  Health Records for the patient,0,0,0
comments.json_366,Returns a list of  Office Visit Beans,0,0,0
comments.json_367,get Procedures,0,0,0
comments.json_368,Returns a list of diseases for which the patient is at risk,0,0,0
comments.json_369,Checks to see if a particular family member has high blood pressure,0,0,0
comments.json_370,Checks to see if a particular family member has high cholesterol,0,0,0
comments.json_371,Checks to see if a particular family member has diabetes,0,0,0
comments.json_372,Checks to see if a particular family member has cancer,0,0,0
comments.json_373,Checks to see if a particular family member has heart disease,0,0,0
comments.json_374,Checks to see if a particular family member smokes,0,0,0
comments.json_375,Checks to see if the family member is dead and returns their cause of death if so,0,0,0
comments.json_376,Creates a fake e -mail to notify the user that their records have been altered .,0,0,0
comments.json_377,import java .util . Date ;,0,0,0
comments.json_378,Edits a patient 's prescription information .  Used by hcp -uap /edit Prescription .jsp,0,0,0
comments.json_379,Creates a new action by initializing the office visit database access object.,0,0,0
comments.json_380,A prescription action that is part of an office visit that is not yet saved.  All attempts to modify this action will throw exceptions.  Once the office visit is saved  obtain a new EditPrescriptionsAction using the four-argument constructor.  (This is done automatically by the EditOfficeVisitAction class.),0,0,0
comments.json_381,Checks the prescription bean for interactions   allergies   and legal values.,0,0,0
comments.json_382,Indicates if the prescription bean has a valid allergy /interaction override.,0,0,0
comments.json_383,Returns a string suitable for a user warning message that a drug-interaction was detected.,0,0,0
comments.json_384,Returns a string suitable for a user warning message that a drug-allergy warning was detected.,0,0,0
comments.json_385,Checks to see if the given prescription has an interaction with any other previously prescribed prescriptions. 	interactions were detected.,0,0,0
comments.json_386,Checks to see if the patient is allergic to the given prescription . were detected.,0,0,0
comments.json_387,Allergy : Aspirin . First  Found : 12/20/2008.,0,0,0
comments.json_388,Edits an existing prescription in the database .  If the office visit is unsaved  this will throw an exception.,0,0,0
comments.json_389,office visit is unsaved  this returns an empty list.),0,0,0
comments.json_390,Add a prescription to this office visit .  If the office visit is unsaved  this will throw an exception.,0,0,0
comments.json_391,Delete a prescription from this office visit .  If the office visit is unsaved  this will throw an exception.,0,0,0
comments.json_392,Returns a list of known medications .  This can be called even if the office visit is unsaved.,0,0,0
comments.json_393,Validates a prescription form   converts it into a bean   and returns that bean . 	field.  If the field equals this value  the validation will fail.,0,1,1
comments.json_394,Creates a fake e -mail to notify the user that their records have been altered .,0,0,0
comments.json_395,Edit patiens procedure action,0,0,0
comments.json_398,Class for creating and editing referrals associated with a particular office visit.,0,0,0
comments.json_399,Get all referrals associated with this office visit .,0,0,0
comments.json_400,Get a specific referral .,0,0,0
comments.json_401,Get the patient name associated with the given referral .,0,0,0
comments.json_402,Get the name of the receiving  HCP associated with the given referral .,0,0,0
comments.json_403,Edits a patient 's personal representatives . Used by hcp /edit Representatives .jsp,0,0,0
comments.json_404,Super class validates the patient mid,0,1,1
comments.json_405,Gets the name of the representative patient,0,0,0
comments.json_406,If a  DB Exception is caught print a stack trace and return an empty string,0,0,0
comments.json_407,Return a list of patients that pid represents,0,0,0
comments.json_408,Makes the patient (pid ) represent the input mid parameter            the mid of the person who will be represented (the representee),0,0,0
comments.json_409,Makes the patient (pid ) no longer represent the input mid param            the mid of the person be represented (representee),0,0,0
comments.json_410,TODO  Auto -generated catch block,0,0,0
comments.json_411,Class that allows creating   editing   and deleting of a single referral .,0,0,0
comments.json_412,Get a specific referral .,0,0,0
comments.json_413,Add a new referral to the database .,0,0,0
comments.json_414,Edit an existing referral .,0,0,0
comments.json_415,Delete a referral from the database .,0,0,0
comments.json_416,Get the patient name associated with the given referral .,0,0,0
comments.json_417,Get the name of the receiving  HCP associated with the given referral .,0,0,0
comments.json_418,Send messages to the users associated with creating a referral .,0,0,0
comments.json_419,Send messages to the users associated with canceling a referral .,0,0,0
comments.json_420,Edit Sleep Entry Action .java Version 1 4/6/2105 Copyright notice: none Responsible for editing a sleep entry from a patient's Sleep Diary.,0,0,0
comments.json_421,Uses the factory to instantiate the  Sleep Entry DAO,0,0,0
comments.json_422,Edits the sleep entry of a patient . It first checks to make sure that the patient has the ability to edit this sleep entry because it belongs to him. Patients should only be able to edit entries that belong to them. -1 means the logged in user cannot edit this sleep entry  and anything else is the number of rows updated which should never exceed 1),1,0,1
comments.json_423,try to validate it,0,1,1
comments.json_424,Creates a new  Emergency  Report  Used by emergency Report .jsp,0,0,0
comments.json_425,The super class handles validating the pid  Logs viewing of the report,0,1,1
comments.json_426,Returns the patient 's name,0,0,0
comments.json_427,Returns the patient 's age,0,0,0
comments.json_428,Returns the patient 's gender,0,0,0
comments.json_429,Returns the patient 's emergency contact,0,0,0
comments.json_430,Returns the patient 's blood type,0,0,0
comments.json_431,Returns a list of allergies for the given patient,0,0,0
comments.json_432,Returns a list of prescriptions the patient is currently taking,0,0,0
comments.json_433,Returns a list of diagnoses that are in the range indicated by the  Diagnosis Range enum,0,0,0
comments.json_434,Returns a list of prescriptions the patient is currently taking,0,0,0
comments.json_435,Creates a fake e -mail to notify the user that an emergency report has been created and viewed .,0,0,0
comments.json_436,Handles retrieving the log of record accesses for a given user  Used by view Access Log .jsp,0,0,0
comments.json_437,Set up,0,0,0
comments.json_438,Log a transaction   with all of the info . The meaning of secondary MID and added Info changes depending on the transaction type.,0,0,0
comments.json_439,Action class to find experts based on the distance from the user and type of expert .,0,0,0
comments.json_440,Hospital DAO to grab hospitals from,0,0,0
comments.json_441,Personnel DAO to find experts from,0,0,0
comments.json_442,Constructor simply is used to initialize the  DA Os,0,0,0
comments.json_443,Main method used to find the hospitals and all specified personnel within range,0,0,0
